餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容
麻糬叔叔,王品惠,7 則評論 · 4 張相片,1 個月前,1 顆星,"時隔許久來到台南花園夜市準備享用美食，
迫不急待跟老闆點了一盒綜合麻糬，
只能說拿到實體時很失望，
每粒麻糬很小顆（像小湯圓的大小），
價格偏貴，顧客很像盤子，
由於小小顆的，我吃不出麻糬的美味，
下次不會再回購了！"
麻糬叔叔,陳小榆,10 則評論 · 2 張相片,2 個月前,1 顆星,"有夠爛,又超貴,有錢人可以試試看,也沒有好吃去哪阿."
麻糬叔叔,書安,3 則評論 · 14 張相片,2 個月前,5 顆星,這家麻糬叔叔真的是老字號了！！！買這麼多年才漲過一次價！而且最近盒子也改成有分隔的盒子了！過年帶回家當伴手禮也不會混色！！從小吃到大，每次來都還是熟悉的味道，糯米Q彈、餡料細緻，尤其是奶酥和巧克力的搭配真的無敵，每一口都是滿滿的奶香🤤還有店家準備的多種沾粉，每次都讓人選擇困難，每一種口味都想試！最愛剛做好的熱麻糬，新鮮的草莓搭配奶酥或是紅豆餡，真的超級滿足😋😋雖然員工有時候服務態度不太好🥲但老闆一直很親切！！服務也很到位，總是讓人感受到濃濃的人情味🥰這家店真的是吃一次就會愛上😍😍推薦給所有愛麻糬的朋友！ …
麻糬叔叔,林恩恩,3 則評論 · 1 張相片,2 個月前,1 顆星,
麻糬叔叔,Colin Kim,在地嚮導 · 33 則評論 · 21 張相片,3 個月前,1 顆星,"態度十年如一日地差
排隊結帳請人從右邊，菜單放左邊還一直催點餐==當每個人都會觀落陰喔"
麻糬叔叔,王政傑,在地嚮導 · 348 則評論 · 1 張相片,3 個月前,2 顆星,
麻糬叔叔,Jane Chen,10 則評論 · 9 張相片,4 個月前,1 顆星,"半顆星都不想給，經過詢問一下大福口味，自己外面的菜單沒寫口味，問了後老闆娘只給我看就說「要記得做一下功課」

請問是多有名需要做功課？
評價三顆星而已還那麼囂張的嗎？
態度真的很差，那麼跩不適合做生意欸
重點麻糬還很小顆要8顆70塊？
差不多跟一般芋圓一樣大而已
超貴！一點都不推！！！！！！！！"
麻糬叔叔,Mi Mi,在地嚮導 · 37 則評論 · 7 張相片,4 個月前,1 顆星,"扯爆 老闆你們良心真的不痛嗎？
要不要看看10多年前，你們的麻薯，一顆抵現在五顆
以前六顆都可以塞滿整個小盒子，現在都看到滾來滾去的小麻薯
越賣越貴，真的都要賣那些不知情的觀光客，在地的人都知道縮水到有多離譜

根本把成本浪費在盒子吧？專門訂做那種放超級小顆，真的跟丸子差不多大

已經很久不買，要不是被拖買，我真的一點都不想買，

看那個捏麻薯的，一直切一點補一點，就算買大福系列也大不到哪裡去，水果切超小塊，真的成本不用省到這樣"
麻糬叔叔,Leon C.,在地嚮導 · 28 則評論 · 2 張相片,5 個月前,1 顆星,小時候吃每一顆都超大顆的，現在不但漲價，每顆的大小都只跟小魚丸一樣小，裡面的料相對也只有一點點，感覺都不是成本很高的食材，為何漲價還要越變越小，再過幾年是不是要小盒賣一百然後跟彈珠一樣小
麻糬叔叔,WS C,11 則評論 · 1 張相片,5 個月前,3 顆星,"很久沒有買過了，以前逛夜市必買的麻糬，奶酥口味超級好吃！

但今天非常失望！
盒子進化了-顆顆分明-稱讚，大小不變-麻糬依舊軟糯，價格多10元-本還覺得挺佛心的，

可重點●內餡●～少得可憐！
還不如漲幅多一些。
唉～😭，吃心酸的
是今天失手？我運氣不好？還是以後就這樣？
啊………內餡這樣，那以後又少一家可買的店了"
麻糬叔叔,台南幫飲料安中店小e,在地嚮導 · 230 則評論 · 500 張相片,6 個月前,5 顆星,巧克力、奶酥、花生 每次必買
麻糬叔叔,辜健豪,6 則評論 · 5 張相片,6 個月前,5 顆星,東西好吃 老闆娘人很客氣
麻糬叔叔,Kelly Huang,在地嚮導 · 66 則評論 · 85 張相片,6 個月前,1 顆星,從大學就很愛，有回來台南都會買，距離上次買四年了，沒想到變得那麼難吃，超級小顆又沒餡料，真的好失望，是不是根本換老闆了
麻糬叔叔,金玉の旅遊部落格,"在地嚮導 · 266 則評論 · 1,689 張相片",7 個月前,3 顆星,"💗逛花園夜市不知道買什麼甜點？ 看這篇就對了！👈🏻
大學時期逛花園完全不會想到要買麻糬，有一次朋友狂推買了後⋯真的是整個愛上欸！
招牌不會很難認～就是一個男生+黃色扛棒！吃完正餐馬上掃射哈哈哈😆
正常不會等太久 ，都是現場點現做，動作非常快，會等比較久通常是點餐時選擇口味障礙😂
買了幾次後完全不用猶豫直接點自己最愛的口味👏
現做超軟Q的小麻糬非常好入口，大小剛好不至於噎到，這次買變貴許多，物料上漲也沒辦法⋯內餡也變少⋯就是吃個回憶！
-
口味部份只買了最愛的奶酥、巧克力、黑糖～
🥛奶酥>完全一樣的味道，爆漿出來是熟悉的奶味+不會太甜接著嚼起來有酥酥的感覺，一整個顛覆我討厭吃奶酥的口感！這是朋友推我入坑，換我推大家入這個口味！👍

🍫巧克力>不是偏甜的巧克力，是我也很愛的苦甜苦甜的口感+上鹹鹹的味蕾，巧克力味也很濃，真的是超合我的胃！喜歡吃有%數的純巧克力這個口味不要錯過🌟

🍬黑糖>這次吃不太出來有黑糖的味道，反而是比較濃的奶香+後勁蠻淡的黑糖香，整個奶香味快蓋過黑糖的味道⋯搶走了黑糖的風采！就算是這樣還是很喜歡這個口味！自己覺得只要有奶味都給過！真的很濃又香～
-
整個夜市的每樣餐點都漲了很多，麻糬叔叔算是幅度沒有很大的！
一次買大盒的回家吃個過癮，買開心回家何樂而不為呢！
完全是我一直都有在回購的甜點，每次絕對必買！"
麻糬叔叔,張西西,4 則評論,7 個月前,4 顆星,"買很久了，雖然漲價了還是會買，但餡料少到只包一點點，下次要買時還要猶豫一下@@
希望下次會改進"
麻糬叔叔,Win,"在地嚮導 · 5 則評論 · 1,530 張相片",9 個月前,4 顆星,
麻糬叔叔,my Purple Life,在地嚮導 · 73 則評論 · 585 張相片,1 年前,4 顆星,味道不錯，但不是我的選擇
麻糬叔叔,チンざわ,"在地嚮導 · 329 則評論 · 1,224 張相片",1 年前,3 顆星,口味種類很多可以選擇，味道也還算不錯，但是這個價錢真的有點可怕🥹 …
麻糬叔叔,黃秀,在地嚮導 · 162 則評論 · 64 張相片,1 年前,3 顆星,好吃但是太貴了。8小顆70元
麻糬叔叔,張祐慈,11 則評論 · 5 張相片,1 年前,5 顆星,"每次去花園夜市一定要買的麻糬❤️
椰子口味跟咖啡口味超級推推🥥 …"
麻糬叔叔,Hanyu HUNG,"在地嚮導 · 216 則評論 · 1,017 張相片",1 年前,5 顆星,很好吃😍草莓大福 …
麻糬叔叔,E.C Chen,"在地嚮導 · 233 則評論 · 1,844 張相片",1 年前,3 顆星,巧克力 奶酥 花生好吃~ 但太小又太貴..同樣價格 推武聖夜市的麻糬 便宜又超級好吃!!!
麻糬叔叔,Bibi Lai,在地嚮導 · 52 則評論 · 8 張相片,1 年前,3 顆星,好多人排啊
麻糬叔叔,Y S,在地嚮導 · 94 則評論 · 44 張相片,1 年前,5 顆星,我是覺得服務態度很好啊，在包裝的男生都會注意要來買的客人，女生會推銷口味建議哪種比較好，我是喜歡花生，所以只買花生的，麻糬Q彈好吃
麻糬叔叔,Charlie Chan,13 則評論 · 21 張相片,1 年前,5 顆星,"麻糬好好味！
難得來台南一躺
後悔只是買了一盒綜合🥺 …"
麻糬叔叔,KIT Y,在地嚮導 · 18 則評論 · 17 張相片,1 年前,1 顆星,"台南美食之都 居然有這麼難吃的！
麻糬本身不行之外，連包的內餡也可以味道這麼奇怪 衛生也很有問題！
想踩雷的 可以試試！"
麻糬叔叔,Yu H,7 則評論,1 年前,1 顆星,"這次給你6顆星的評價 有鑑於Google太爛
只好給你多出來的～
下次記得要做有關顧客的功課喔！"
麻糬叔叔,何晉源,3 則評論,1 年前,1 顆星,
麻糬叔叔,peace Kuo,11 則評論 · 3 張相片,1 年前,2 顆星,跟以前差太多了！現在料少到不行，幾乎只有吃到麻糬皮⋯，而且現在只賣大盒的。100塊只吃到皮，我覺得有點把客人當盤子。
麻糬叔叔,王俊婕,2 則評論,1 年前,5 顆星,
麻糬叔叔,綸,12 則評論 · 4 張相片,1 年前,1 顆星,女的會亂做，錢記得的很清楚。口味七個大概也只會給你記得兩個，付錢前記得再三確認，不然你會吃到你根本沒點過或是不愛的口味！
麻糬叔叔,OFA Fs,在地嚮導 · 765 則評論 · 83 張相片,1 年前,1 顆星,吃過台中中華路鮮奶麻糬，滿心期待來台南吃別的麻糬....整體口感溫軟，沒什麼特別？🥲闆娘態度很好，但點餐小哥心情不太美麗，不是一次很好的體驗，建議菜單寫的詳盡一點，這樣我也不用問，打壞別人的心情。 …
麻糬叔叔,佳佳Joy,在地嚮導 · 37 則評論 · 26 張相片,1 年前,1 顆星,今天去買跟以前吃的差好多，偷工減料，不會再光顧
麻糬叔叔,蔡核桃,12 則評論 · 2 張相片,1 年前,1 顆星,"問如果當天沒吃完怎麼保存，還被麻薯阿姨嗆：先做功課好嗎！
感覺我再問的話阿姨可能會說不知道怎麼辦就不要買了，玻璃心的我已碎滿地🥲 …"
麻糬叔叔,八重樫,10 則評論 · 2 張相片,2 年前,1 顆星,六個星，怕你驕傲
麻糬叔叔,雨杭,在地嚮導 · 132 則評論 · 546 張相片,2 年前,5 顆星,每次知道要來麻糬叔叔，我就超級興奮的！因為我很喜歡吃麻糬，目前吃到現在，就只有麻糬叔叔讓我吃了十幾年，口味相當豐富大概有十幾二十種，小盒可以選4種口味，大盒的5種，雖然看起來小小的不起眼，卻覺得內餡外餡都很棒，認真覺得沒有任何一間比得過麻糬叔叔餒~
麻糬叔叔,王郁菁,9 則評論 · 8 張相片,2 年前,1 顆星,態度很不好。明明都是100元 別人可以選五種我只能選四種 而且非常小顆 根本就是搶錢 現在變得非常難吃 完全沒味道  再也不會去光顧！！差評中的差評
麻糬叔叔,A-MO ZN,在地嚮導 · 166 則評論 · 576 張相片,2 年前,5 顆星,"僅提供現金付款🦔
麻薯有分大顆大福（包草莓）跟小小顆包餡外面裹薄薄的粉，雖然不是皮薄餡多的麻糬，但是小小一顆在咬開不會覺得嘴裡都是沒有味道的麻糬！而且裏頭的巧克力泥不會甜膩🥰
雖然要排隊排很久，排到了還要拿號碼牌回來領，但是巧克力跟奶酥的口味很讚(˶‾᷄ ⁻̫ ‾᷅˵)
三年前吃到同事帶的就念念不忘
疫情後終於有機會來買👍🏻👍🏻

每盒口味最多選5樣
印象中口味非常多有紅豆、花生、芝麻、芋頭、奶酥、椰子、巧克力、黑糖，剩下的不記得了🤣"
麻糬叔叔,林舒芸,2 則評論,2 年前,1 顆星,耳包
麻糬叔叔,James Su,2 則評論 · 1 張相片,2 年前,5 顆星,比旁邊的薛記草莓大福好吃。
麻糬叔叔,Hyu,在地嚮導 · 32 則評論 · 6 張相片,2 年前,1 顆星,"7顆50是真的蠻貴的，也偏小
想說那可能是他的餡料很好吃
結果巧克力跟奶酥真的有嚇到
感覺是滿平價奶粉做的餡
尤其巧克力味道很奇怪
花生就中規中矩，本來想給兩三星
但旁邊男生態度不知道是在差什麼🥲
可是阿姨的服務態度很好～～～"
麻糬叔叔,SUAN ASUNA,7 則評論 · 1 張相片,2 年前,1 顆星,"被當盤子
麻糬難吃死 第一次吃到那麼難吃的東西 要把麻糬做的那麼難吃真的不簡單（還很貴
裡面包的餡真的是先不要欸
4種口味重複講了3次給店員，一直回我好好好結果最後還是給錯=="
麻糬叔叔,謝怡慧,在地嚮導 · 17 則評論 · 16 張相片,2 年前,1 顆星,問最多人買的口味，不挑她選的還要被兇？？為什麼我要吃我不喜歡的口味啊^_^
麻糬叔叔,crystal,4 則評論 · 3 張相片,2 年前,1 顆星,
麻糬叔叔,Sun Romeo,9 則評論 · 1 張相片,2 年前,1 顆星,麻糬阿姨的態度讓我不敢恭維
麻糬叔叔,張雲涵,"在地嚮導 · 262 則評論 · 3,524 張相片",2 年前,4 顆星,"第一次吃到內餡這麼多口味
鹹的甜的都有🍡🍡🍡
一口一個  吃起來 …"
麻糬叔叔,郭正妹,"在地嚮導 · 666 則評論 · 8,204 張相片",2 年前,5 顆星,"2022/10

麻糬叔叔是我20年來很愛很愛的零食❤️❤️ …"
麻糬叔叔,hung C,在地嚮導 · 61 則評論 · 1 張相片,2 年前,1 顆星,"你家的麻糬很好吃 口味也很多種
我每次來都會買 但之後有來我不會再來買了，今天22:20去買 因為猶豫要買什麼口味 結果旁邊有個幫忙的男生在碎碎唸 唸什麼 剛剛不看菜單現在才在看 在玩手機啊 之類的爛話 我是想問一下你們  請問排隊排那麼長 菜單擺桌上我要怎麼看呢？ 我眼睛是可以看那麼遠嗎？ 嫌我看太久不到1分鐘誒先生 不想做就滾 不然就乖乖閉嘴菜單往後發啊^_^"
麻糬叔叔,江逢凱,"在地嚮導 · 560 則評論 · 7,854 張相片",2 年前,4 顆星,"麻糬小盒7粒50元，大盒15粒100元，也有賣水果大福。
麻糬有多種口味可選擇，味道跟Q彈度都不錯，不過依麻糬的大小跟份量來說，價格稍微貴一點，沒吃過想嚐鮮的可以買小盒的試試。"
麻糬叔叔,H Ying,在地嚮導 · 156 則評論 · 476 張相片,2 年前,4 顆星,口味很多元
麻糬叔叔,Jim Ta,1 則評論 · 2 張相片,2 年前,3 顆星,很普通
麻糬叔叔,樂洛米,在地嚮導 · 326 則評論 · 129 張相片,2 年前,5 顆星,好吃的麻糬
麻糬叔叔,Emma Liu,在地嚮導 · 45 則評論 · 35 張相片,2 年前,2 顆星,越來越小顆，以前盒裝剛好，現在滾來滾去，為什麼不直接漲價，要偷減料
麻糬叔叔,Aroha kim,"在地嚮導 · 712 則評論 · 2,261 張相片",2 年前,4 顆星,有很多口味但比起一般麻糬，尺寸較小
麻糬叔叔,小麥,在地嚮導 · 20 則評論 · 1 張相片,2 年前,5 顆星,超好吃，從大學時期到現在16年了⋯雖然我不是臺南人⋯⋯但是每次去台南一定跑去夜市買他們家的麻糬
麻糬叔叔,貓貓,"在地嚮導 · 871 則評論 · 2,095 張相片",2 年前,5 顆星,"每次來花園夜市一定回來麻薯叔叔
真的超好吃  很軟 內餡也很好吃 多種口味可以選 不過內餡在多一點就更完美了 價位上偏高
現在大盒的還有客製化盒子超可愛
我是隔一天在吃 用紙袋包起來冰在冰箱 沒想到
拿出來吃還是一樣軟 一點口感都沒變
很推薦。下次一定要來買大盒的
偏愛巧克力 綠豆 奶酥  芋頭 一口麻薯概念
希望在開出分店來高雄！！！！
推薦推薦推薦推薦❤️"
麻糬叔叔,Chung-Yun Lin,6 則評論 · 1 張相片,2 年前,1 顆星,六顆星級別的美食，因為Google沒辦法給六顆，只好送上多的那一顆😘 …
麻糬叔叔,Mina Su,在地嚮導 · 166 則評論 · 663 張相片,2 年前,4 顆星,"麻糬叔叔有別於一般傳統麻糬只有花生與芝麻口味
還有好多款特別口味，像香菇、咖啡、椰子、紫薯...等
檯面放滿了各種顏色餡料跟沾粉
看起來繽紛無比！

麻糬口感是比較偏軟Q那種！
個人偏愛芋泥、椰子、奶酥…
個頭偏小~一口一顆，適合逛夜市可以邊走邊吃

🔺7粒麻糬 💰50元
🔺15粒麻糬 💰100元"
麻糬叔叔,黃銘華,在地嚮導 · 265 則評論 · 39 張相片,3 年前,5 顆星,口味很多可以選擇，都不錯吃，只要來台南花園夜市都會買，但是點餐的排隊動線比較亂
麻糬叔叔,陳仁,14 則評論,3 年前,1 顆星,
麻糬叔叔,萩野冬糖WinterSugar,在地嚮導 · 100 則評論 · 125 張相片,3 年前,5 顆星,"從小吃到大，每次一定都買15顆😍
抹茶大推！嚐鮮一定要吃抹茶口味！
然後冬季還有草莓🍓大麻糬可以選擇、搭配的內餡自選～
好吃便宜又不膩，一顆接一顆很涮嘴❤️ …"
麻糬叔叔,Lin LI,5 則評論 · 1 張相片,3 年前,1 顆星,"第一次購買
當下也沒其他客人
只是詢問口味可以怎麼挑選 …"
麻糬叔叔,許肯,"在地嚮導 · 701 則評論 · 2,420 張相片",3 年前,2 顆星,"小小一盒七小顆50元，價格偏貴
吃起來口感偏軟不Q，味道尚可"
麻糬叔叔,wenyi,在地嚮導 · 64 則評論 · 17 張相片,3 年前,5 顆星,個人覺得是吃過的麻糬最好吃的！很喜歡巧克力，不是的一般巧克力醬，每次去花園一定會買的名單之一！
麻糬叔叔,覓食,在地嚮導 · 57 則評論 · 286 張相片,3 年前,5 顆星,每次來都會買 很好吃很Q
麻糬叔叔,Eric,在地嚮導 · 110 則評論 · 103 張相片,4 年前,1 顆星,叫了福胖達 味道真的不佳
麻糬叔叔,郭芷綺,在地嚮導 · 19 則評論 · 20 張相片,4 年前,5 顆星,
麻糬叔叔,王歆雅,9 則評論,4 年前,5 顆星,😋👍 …
麻糬叔叔,莊雅琄,在地嚮導 · 384 則評論 · 762 張相片,4 年前,5 顆星,口味種類很多，很好吃喔！
麻糬叔叔,Amber Cheng,在地嚮導 · 59 則評論 · 19 張相片,4 年前,1 顆星,"看完評論發現我不孤單
服務態度有待加強：）"
麻糬叔叔,張昭宜,在地嚮導 · 163 則評論 · 281 張相片,4 年前,2 顆星,"沒有叔叔，有不容許你考慮的阿姨XD
麻糬小顆～口感不到Q,口味尚可吧～
芋頭有煉乳的味道～"
麻糬叔叔,雲雲莊,"在地嚮導 · 542 則評論 · 1,712 張相片",4 年前,3 顆星,還不錯吃但很小顆；口味很多🉑️選但有點貴 …
麻糬叔叔,OH YA,在地嚮導 · 50 則評論 · 52 張相片,4 年前,1 顆星,3組客人排隊 老闆完全無視 讓插隊的先買 完全傻眼
麻糬叔叔,黄光輝,"在地嚮導 · 38 則評論 · 1,107 張相片",4 年前,4 顆星,
麻糬叔叔,佳宏陳,在地嚮導 · 16 則評論,4 年前,1 顆星,包麻糬的技術很好，有內餡的麻糬能夠包成這麼小，不容易啊
麻糬叔叔,Liu wednesday,在地嚮導 · 45 則評論 · 8 張相片,4 年前,1 顆星,看了部落格介紹來的，部落格照片麻糬大小蠻正常的，可能年代久遠了，現在麻糬變得縮水，差不多一個拇指頭大小（10元硬幣），口味也不好吃，台南少數雷店，雷到吃完頭髮都有點捲捲的。
麻糬叔叔,Tsan Lee,"在地嚮導 · 802 則評論 · 1,504 張相片",4 年前,4 顆星,在花園夜市裡，包餡麻糬口味多元還不錯。
麻糬叔叔,HSIU WEN LI (ㄒㄨ),4 則評論,5 年前,5 顆星,"喜歡吃不包餡麻糬外面裹粉
椰子、綠豆、還有一個白白的粉不知道叫啥
讚讚! …"
麻糬叔叔,リイ,在地嚮導 · 112 則評論 · 114 張相片,5 年前,1 顆星,"看到有人推就去吃吃看
七顆50
可挑口味
選了巧克力、黑糖、抹茶、紫薯
抹茶就是原味麻薯粿薄薄一層抹茶粉
很沒什麼味道
然後黑糖吃起來不像一般的黑糖 鹹鹹的⋯
吃不慣
算是這次在台南唯一踩雷的食物⋯"
麻糬叔叔,陳圓圓,在地嚮導 · 81 則評論 · 8 張相片,5 年前,2 顆星,"個人超愛吃麻糬的，看到一堆人排，也跟著排隊嚐鮮，買了100元，有15個，超小顆的，如果好吃也ok,但真的蠻普通的說，完全沒有驚艷"
麻糬叔叔,J.Y Wu (Danny),"在地嚮導 · 453 則評論 · 2,535 張相片",5 年前,2 顆星,很一般
麻糬叔叔,陳恩彤,"在地嚮導 · 649 則評論 · 2,240 張相片",5 年前,3 顆星,味道普通，但口感還不錯
麻糬叔叔,王小裕,"在地嚮導 · 1,010 則評論 · 9,392 張相片",5 年前,4 顆星,口味多，但偏貴!
麻糬叔叔,蔡佳佳,在地嚮導 · 46 則評論 · 21 張相片,5 年前,5 顆星,奶酥麻糬❤️❤️❤️爆推，外皮軟Q，奶酥內餡濃郁香氣十足！喜歡奶味重的推這款👍🏻回去台南必吃！ …
麻糬叔叔,胖虎樂團,在地嚮導 · 22 則評論 · 12 張相片,5 年前,1 顆星,"態度很差啊！
買綜合，等待的時候突然妹妹講了一句很小聲很小聲的，我沒聽懂 蛤了一聲
結果妹妹跟老闆笑了一聲，是在笑什麼意思的？然後一句話都沒說了 …"
麻糬叔叔,小可冰,在地嚮導 · 223 則評論 · 13 張相片,5 年前,1 顆星,很小顆，粉少。買不同口味吃起來都一樣。貴又不美味。
麻糬叔叔,林米娜,"在地嚮導 · 1,873 則評論 · 25,445 張相片",5 年前,4 顆星,每次來都會買，可以說從小吃到大，最愛巧克力口味，帶鹹口感很棒，只是味道跟口感來說還是以前比較好吃
麻糬叔叔,林舫妤,在地嚮導 · 58 則評論 · 52 張相片,5 年前,3 顆星,口味多種獨特，但麻糬偏軟不Q內餡不甜
麻糬叔叔,Lydia yao,6 則評論,5 年前,4 顆星,
麻糬叔叔,Mentou Tseng,"在地嚮導 · 548 則評論 · 3,149 張相片",5 年前,2 顆星,"麻糬真的好小顆～以前覺得很好吃！

可能在北部吃一顆10元大大顆～
它的大小差不多1/3"
麻糬叔叔,李星糅,1 則評論,5 年前,1 顆星,"這家沒愛心沒有同情心，我先來也點完了
結果先做比我晚來的人，我問了男店員為什麽他們的先做，然後回我說老闆娘說先做他們的，客人都走了剩我跟另外一個客人，結果先做他的全部剩我一個人
我就問說我的到底好了沒，結果跟我說要開始做我的了 …"
麻糬叔叔,Ching She,13 則評論,5 年前,4 顆星,許多別人沒有的獨家口味，特推奶酥、咖啡、巧克力，是連小朋友也愛的口味，但價格有點小貴！
麻糬叔叔,FFNA,13 則評論 · 4 張相片,5 年前,2 顆星,"想吃但沒買，跟老闆詢問了價位及有無沒包料的原味後告知需考慮一下，老闆隨即說了聲謝謝，我們轉身準備離開之際，老闆補上一句話「下次記得做功課！」
………………無言以對。"
麻糬叔叔,Pei Hsieh,"在地嚮導 · 322 則評論 · 1,021 張相片",5 年前,3 顆星,七小顆50元，偏貴，口感尚可，花生粉和芝麻都嫌太少，只會吃這一次。
麻糬叔叔,楊士禾,,6 年前,5 顆星,
麻糬叔叔,林瑞芬,在地嚮導 · 106 則評論 · 368 張相片,6 年前,3 顆星,就一般般的麻糬
麻糬叔叔,張誌峰,在地嚮導 · 243 則評論,6 年前,2 顆星,七顆50有點小貴，奶酥口味不推薦，之後不考慮再回購
麻糬叔叔,武鳳,8 則評論,6 年前,1 顆星,口味真的很普通，沒店家說的好吃
麻糬叔叔,Julie Chiu,"在地嚮導 · 912 則評論 · 8,360 張相片",6 年前,3 顆星,
麻糬叔叔,CHUN-TIEN HU,"在地嚮導 · 222 則評論 · 1,508 張相片",6 年前,5 顆星,麻糬叔叔超好吃，要去五金街第一條找哲哥，找哲哥會優惠喔，他也在明正當租車業務，可以找他喔，未來老闆
麻糬叔叔,Wen Li,5 則評論 · 2 張相片,6 年前,5 顆星,雖然變小顆了但還是很愛，口感軟糯內餡不會太甜，最愛黑糖芋頭巧克力抹茶，買過香蕉大福也好吃～～～
麻糬叔叔,0 Ivy,在地嚮導 · 26 則評論 · 5 張相片,6 年前,1 顆星,"以前也是不大顆 但料比較實在
最近買人變多 料變超少...短期內不會再回購"
麻糬叔叔,楊小姐,3 則評論,6 年前,5 顆星,
麻糬叔叔,劉佳寶,在地嚮導 · 26 則評論 · 16 張相片,7 年前,4 顆星,很好吃 每個口味都愛😊軟糯適中 不甜不膩 一不小心吃了一大盒😂 每次去逛花園夜市必買 真心推薦！ …
麻糬叔叔,Tzi Ti,在地嚮導 · 83 則評論 · 172 張相片,7 年前,5 顆星,雖然真的變小顆了，但真的很好吃，可以為了只吃它特地來台南一趟😅  重點是就算放冰箱，隔天拿出來吃口感一樣好👍   最推薦花生口味。巧克力和芋頭不推，紅豆芝麻也都不錯 …
麻糬叔叔,陳政,在地嚮導 · 20 則評論 · 33 張相片,7 年前,1 顆星,
麻糬叔叔,Ghost of Ca xoxo,在地嚮導 · 129 則評論 · 259 張相片,7 年前,1 顆星,排隊排了5分鐘，男店員跟我點完餐，後來我們又等了大概15分鐘，有3組比我們晚來的都先拿到，我問那個臭臉女店員：我們先來的欸？ 女店員竟然只說喔做錯了！然後根本沒有覺得抱歉要先補給我們的意思，我們白白等了15分鐘，態度還那麼差！我們直接走人，再也不會來這種爛店！沒水準！祝關門大吉
麻糬叔叔,黃香蕉,"在地嚮導 · 250 則評論 · 5,120 張相片",7 年前,4 顆星,"大小剛好一口吃
麻吉裡面還有包餡
很Q不錯吃"
麻糬叔叔,枂雨,7 則評論 · 8 張相片,8 年前,5 顆星,
麻糬叔叔,潘星友,在地嚮導 · 185 則評論 · 326 張相片,8 年前,4 顆星,
麻糬叔叔,X L,在地嚮導 · 143 則評論 · 208 張相片,8 年前,3 顆星,"一顆大約50元硬幣(NTD)大小，7顆(一盒)$50，口味多樣，外皮裹粉(巧克力、芝麻、花生、抹茶…等)
排隊人潮少
—2016.8.6 晚上"
麻糬叔叔,Penny Tsai,在地嚮導 · 142 則評論 · 545 張相片,8 年前,4 顆星,內餡都好好吃，不會太甜
麻糬叔叔,大舌,在地嚮導 · 396 則評論 · 4 張相片,8 年前,4 顆星,好吃
麻糬叔叔,hon chung,在地嚮導 · 102 則評論 · 128 張相片,8 年前,4 顆星,麻糬有包內餡跟裹粉，口感很不錯，且有多樣化口味。
麻糬叔叔,Brian Kuo,在地嚮導 · 90 則評論 · 5 張相片,8 年前,1 顆星,普，有些偏難吃
麻糬叔叔,海豚男,在地嚮導 · 227 則評論 · 354 張相片,9 年前,4 顆星,"口味選擇眾多
味道不會太甜
剛剛好的大小值得ㄧ嘗"
麻糬叔叔,潘安,在地嚮導 · 102 則評論,9 年前,4 顆星,
麻糬叔叔,LyN Liii,1 則評論,10 年前,5 顆星,
麻糬叔叔,Y.H. Lin,在地嚮導 · 168 則評論 · 174 張相片,10 年前,2 顆星,
麻糬叔叔,Leon Tu,"在地嚮導 · 1,440 則評論 · 1,206 張相片",11 年前,4 顆星,"番茄冰梅麻糬、草莓大福

#LABA 0503y12"
膳品香酥排骨,Flora,在地嚮導 · 29 則評論 · 81 張相片,2 個月前,5 顆星,剛好食了現炸的炸肉條，等也是很值得，味道調味也很到位，不會太鹹，份量很足，記得要配飲料，不然有點熱氣。
膳品香酥排骨,P H,在地嚮導 · 238 則評論 · 414 張相片,2 個月前,5 顆星,"老闆很古錐會提醒買大份點或混搭
（不喜推銷可能會倍感壓力；無需介意特色行銷）
香酥肉條口味酥脆（可混搭帶骨）

2人分食，建議可選擇中份

年節間行走擁塞😂😂到下一攤想吃的也吃完了

《真心話》要不是人流太多，會再回購大份回飯店吃"
膳品香酥排骨,莊程皓,324 則評論 · 207 張相片,2 個月前,3 顆星,走味然後又貴
膳品香酥排骨,globekids,"在地嚮導 · 52 則評論 · 5,076 張相片",4 個月前,4 顆星,
膳品香酥排骨,Juju Liu,"在地嚮導 · 534 則評論 · 1,691 張相片",6 個月前,5 顆星,"卡滋肉條100元份量還可以
口味上偏甜建議加辣或胡椒多一點"
膳品香酥排骨,黃宣宣,"在地嚮導 · 372 則評論 · 1,767 張相片",8 個月前,4 顆星,最小份就是（中）的$100 ，可以選有骨/無骨的～
膳品香酥排骨,江將講醬,"在地嚮導 · 231 則評論 · 1,124 張相片",10 個月前,5 顆星,好吃，調味不錯👍 …
膳品香酥排骨,CHIUNG HUA,在地嚮導 · 68 則評論 · 84 張相片,1 年前,1 顆星,"本來想說買50元嚐味道
結果好像才4、5塊
老闆就叫我們買100元
排骨酥很乾
全部都只有骨沒有肉！真的不要被網路推薦給騙！"
膳品香酥排骨,米胡桃,"在地嚮導 · 699 則評論 · 2,628 張相片",1 年前,5 顆星,無骨跟有骨都好吃！
膳品香酥排骨,陳zexal,3 張相片,1 年前,5 顆星,
膳品香酥排骨,Hana,12 則評論,1 年前,5 顆星,
膳品香酥排骨,江宛俞（Emily）,11 則評論 · 3 張相片,1 年前,1 顆星,"200元買屑屑
好讚👍好開心
屑屑自由🥰 …"
